"id","created_at","updated_at","generation_level","amount","percentage","referral_pool","status","ppv","tv","tier","qualification_reason","tx_amount","rpr","calculated_at","buyer_id","purchase_id","user_id","is_sponsor_earning","sponsor_withhold_amount","referral_system_type","earning_type"
1461,2025-11-22 02:45:59.818 +0300,2025-11-22 02:45:59.818 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-22 02:45:59.812 +0300,8385,1826,72,false,,3,NETWORK
1462,2025-11-22 02:45:59.818 +0300,2025-11-22 02:45:59.818 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-22 02:45:59.814 +0300,8385,1826,13,false,,3,NETWORK
1463,2025-11-22 02:47:29.818 +0300,2025-11-22 02:47:29.818 +0300,1,100.000000,0.1000,200.000000,PENDING,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-22 02:47:29.809 +0300,917,1827,71,false,,3,NETWORK
1464,2025-11-22 02:47:29.818 +0300,2025-11-22 02:47:29.818 +0300,2,20.000000,0.0200,200.000000,PENDING,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-22 02:47:29.811 +0300,917,1827,72,false,,3,NETWORK
1465,2025-11-22 02:47:29.818 +0300,2025-11-22 02:47:29.818 +0300,3,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l3_qualified,1000.000000,0.2000,2025-11-22 02:47:29.813 +0300,917,1827,13,false,,3,NETWORK
1467,2025-11-22 02:47:29.844 +0300,2025-11-22 02:47:29.844 +0300,2,20.000000,0.0200,200.000000,PENDING,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-22 02:47:29.837 +0300,19063,1828,72,false,,3,NETWORK
1468,2025-11-22 02:47:29.844 +0300,2025-11-22 02:47:29.844 +0300,3,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l3_qualified,1000.000000,0.2000,2025-11-22 02:47:29.839 +0300,19063,1828,13,false,,3,NETWORK
1470,2025-11-22 02:47:59.835 +0300,2025-11-22 02:47:59.835 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-22 02:47:59.820 +0300,19526,1829,2480,false,,3,NETWORK
1469,2025-11-22 02:47:59.835 +0300,2025-11-22 02:47:59.835 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 02:47:59.815 +0300,19526,1829,8208,false,,3,NETWORK
1473,2025-11-22 02:47:59.835 +0300,2025-11-22 02:47:59.835 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-22 02:47:59.828 +0300,19526,1829,71,false,,3,NETWORK
1474,2025-11-22 02:47:59.835 +0300,2025-11-22 02:47:59.835 +0300,8,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l8_qualified,150.000000,0.2000,2025-11-22 02:47:59.829 +0300,19526,1829,72,false,,3,NETWORK
1475,2025-11-22 02:47:59.836 +0300,2025-11-22 02:47:59.836 +0300,9,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l9_qualified,150.000000,0.2000,2025-11-22 02:47:59.831 +0300,19526,1829,13,false,,3,NETWORK
1450,2025-11-22 02:45:29.826 +0300,2025-11-22 02:45:29.826 +0300,2,20.000000,0.0200,200.000000,CLAIMED,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-22 02:45:29.812 +0300,6708,1824,323,false,,3,NETWORK
1477,2025-11-22 02:50:59.842 +0300,2025-11-22 02:50:59.842 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-22 02:50:59.824 +0300,9862,1831,740,false,,3,NETWORK
1478,2025-11-22 02:50:59.842 +0300,2025-11-22 02:50:59.842 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-22 02:50:59.835 +0300,9862,1831,72,false,,3,NETWORK
1417,2025-11-22 02:31:59.801 +0300,2025-11-22 02:31:59.801 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 02:31:59.785 +0300,2190,1816,2191,false,,3,NETWORK
1476,2025-11-22 02:50:59.842 +0300,2025-11-22 02:50:59.842 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 02:50:59.822 +0300,9862,1831,7438,false,,3,NETWORK
1444,2025-11-22 02:44:29.824 +0300,2025-11-22 02:44:29.824 +0300,2,20.000000,0.0200,200.000000,CLAIMED,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-22 02:44:29.809 +0300,6708,1823,323,false,,3,NETWORK
1479,2025-11-22 02:50:59.842 +0300,2025-11-22 02:50:59.842 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-22 02:50:59.837 +0300,9862,1831,13,false,,3,NETWORK
1481,2025-11-22 02:51:59.849 +0300,2025-11-22 02:51:59.849 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-22 02:51:59.842 +0300,2067,1832,72,false,,3,NETWORK
1482,2025-11-22 02:51:59.849 +0300,2025-11-22 02:51:59.849 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-22 02:51:59.844 +0300,2067,1832,13,false,,3,NETWORK
2987,2025-12-03 19:35:33.922 +0300,2025-12-03 19:35:33.922 +0300,0,22.500000,0.0000,22.500000,PENDING,,,,no_referral_full_rp,150.000000,0.1500,2025-12-03 19:35:33.921 +0300,7903,1758,,false,,5,BONUS_POOL
1484,2025-11-22 02:51:59.889 +0300,2025-11-22 02:51:59.889 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-22 02:51:59.872 +0300,9862,1833,740,false,,3,NETWORK
1485,2025-11-22 02:51:59.889 +0300,2025-11-22 02:51:59.889 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-22 02:51:59.882 +0300,9862,1833,72,false,,3,NETWORK
1486,2025-11-22 02:51:59.889 +0300,2025-11-22 02:51:59.889 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-22 02:51:59.884 +0300,9862,1833,13,false,,3,NETWORK
1487,2025-11-22 02:52:29.847 +0300,2025-11-22 02:52:29.847 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-22 02:52:29.841 +0300,555,1834,72,false,,3,NETWORK
1488,2025-11-22 02:52:29.847 +0300,2025-11-22 02:52:29.847 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-22 02:52:29.843 +0300,555,1834,13,false,,3,NETWORK
1495,2025-11-22 02:56:59.869 +0300,2025-11-22 02:56:59.869 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-22 02:56:59.863 +0300,4803,1836,72,false,,3,NETWORK
1496,2025-11-22 02:56:59.869 +0300,2025-11-22 02:56:59.869 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-22 02:56:59.865 +0300,4803,1836,13,false,,3,NETWORK
1497,2025-11-22 02:56:59.893 +0300,2025-11-22 02:56:59.893 +0300,1,100.000000,0.1000,200.000000,PENDING,,,,jggl_limitless_l1_qualified,1000.000000,0.2000,2025-11-22 02:56:59.885 +0300,2313,1837,71,false,,3,NETWORK
1498,2025-11-22 02:56:59.893 +0300,2025-11-22 02:56:59.893 +0300,2,20.000000,0.0200,200.000000,PENDING,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-22 02:56:59.887 +0300,2313,1837,72,false,,3,NETWORK
1499,2025-11-22 02:56:59.893 +0300,2025-11-22 02:56:59.893 +0300,3,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l3_qualified,1000.000000,0.2000,2025-11-22 02:56:59.889 +0300,2313,1837,13,false,,3,NETWORK
1505,2025-11-22 03:00:59.887 +0300,2025-11-22 03:00:59.887 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 03:00:59.873 +0300,8053,1840,4096,false,,3,NETWORK
1506,2025-11-22 03:00:59.887 +0300,2025-11-22 03:00:59.887 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-22 03:00:59.875 +0300,8053,1840,1388,false,,3,NETWORK
1507,2025-11-22 03:00:59.887 +0300,2025-11-22 03:00:59.887 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-22 03:00:59.876 +0300,8053,1840,218,false,,3,NETWORK
1508,2025-11-22 03:00:59.887 +0300,2025-11-22 03:00:59.887 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-22 03:00:59.881 +0300,8053,1840,72,false,,3,NETWORK
1509,2025-11-22 03:00:59.887 +0300,2025-11-22 03:00:59.887 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-22 03:00:59.882 +0300,8053,1840,13,false,,3,NETWORK
2060,2025-11-24 09:02:36.558 +0300,2025-11-24 09:02:36.558 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-24 09:02:36.536 +0300,295,2064,298,false,,3,NETWORK
2061,2025-11-24 09:02:36.558 +0300,2025-11-24 09:02:36.558 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-24 09:02:36.545 +0300,295,2064,188,false,,3,NETWORK
2988,2025-12-03 19:35:33.931 +0300,2025-12-03 19:35:33.931 +0300,0,150.000000,0.0000,150.000000,PENDING,,,,no_referral_full_rp,1000.000000,0.1500,2025-12-03 19:35:33.930 +0300,8095,1759,,false,,5,BONUS_POOL
2989,2025-12-03 19:35:33.942 +0300,2025-12-03 19:35:33.943 +0300,0,22.500000,0.0000,22.500000,PENDING,,,,no_referral_full_rp,150.000000,0.1500,2025-12-03 19:35:33.941 +0300,5351,1761,,false,,5,BONUS_POOL
1494,2025-11-22 02:56:59.869 +0300,2025-11-22 02:56:59.869 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-22 02:56:59.862 +0300,4803,1836,478,false,,3,NETWORK
2065,2025-11-24 09:41:48.912 +0300,2025-11-24 09:41:48.912 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-24 09:41:48.905 +0300,23640,2068,72,false,,3,NETWORK
2066,2025-11-24 09:41:48.912 +0300,2025-11-24 09:41:48.912 +0300,8,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l8_qualified,150.000000,0.2000,2025-11-24 09:41:48.907 +0300,23640,2068,13,false,,3,NETWORK
2076,2025-11-24 10:43:36.768 +0300,2025-11-24 10:43:36.768 +0300,2,0.075000,0.0167,4.500000,CLAIMED,,,,upline_l2_qualified,15.000000,0.3000,2025-11-24 10:43:36.750 +0300,12458,658,2749,false,,3,NETWORK
2069,2025-11-24 09:55:18.935 +0300,2025-11-24 09:55:18.935 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-24 09:55:18.926 +0300,22793,2069,71,false,,3,NETWORK
2070,2025-11-24 09:55:18.935 +0300,2025-11-24 09:55:18.935 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-24 09:55:18.928 +0300,22793,2069,72,false,,3,NETWORK
2071,2025-11-24 09:55:18.935 +0300,2025-11-24 09:55:18.935 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-24 09:55:18.929 +0300,22793,2069,13,false,,3,NETWORK
2072,2025-11-24 10:15:18.956 +0300,2025-11-24 10:15:18.956 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-24 10:15:18.948 +0300,116,2071,72,false,,3,NETWORK
2073,2025-11-24 10:15:18.956 +0300,2025-11-24 10:15:18.956 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-24 10:15:18.950 +0300,116,2071,13,false,,3,NETWORK
2074,2025-11-24 10:43:06.746 +0300,2025-11-24 10:43:06.746 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-24 10:43:06.740 +0300,2211,2072,13,false,,3,NETWORK
2075,2025-11-24 10:43:36.768 +0300,2025-11-24 10:43:36.768 +0300,1,3.000000,0.2000,4.500000,PENDING,,,,sponsor_rate_0.2500,15.000000,0.3000,2025-11-24 10:43:36.748 +0300,12458,658,3124,true,0.750000,3,NETWORK
2077,2025-11-24 10:43:36.768 +0300,2025-11-24 10:43:36.768 +0300,4,0.075000,0.0167,4.500000,PENDING,,,,upline_l4_qualified,15.000000,0.3000,2025-11-24 10:43:36.755 +0300,12458,658,994,false,,3,NETWORK
2078,2025-11-24 10:43:36.768 +0300,2025-11-24 10:43:36.768 +0300,5,0.075000,0.0167,4.500000,PENDING,,,,upline_l5_qualified,15.000000,0.3000,2025-11-24 10:43:36.756 +0300,12458,658,232,false,,3,NETWORK
2079,2025-11-24 10:43:36.768 +0300,2025-11-24 10:43:36.768 +0300,6,0.075000,0.0167,4.500000,PENDING,,,,upline_l6_qualified,15.000000,0.3000,2025-11-24 10:43:36.758 +0300,12458,658,72,false,,3,NETWORK
2080,2025-11-24 10:43:36.768 +0300,2025-11-24 10:43:36.768 +0300,7,0.075000,0.0167,4.500000,PENDING,,,,upline_l7_qualified,15.000000,0.3000,2025-11-24 10:43:36.759 +0300,12458,658,13,false,,3,NETWORK
2081,2025-11-24 10:43:36.818 +0300,2025-11-24 10:43:36.818 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-24 10:43:36.800 +0300,12458,1821,3124,false,,3,NETWORK
2083,2025-11-24 10:43:36.818 +0300,2025-11-24 10:43:36.818 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-24 10:43:36.808 +0300,12458,1821,994,false,,3,NETWORK
2084,2025-11-24 10:43:36.818 +0300,2025-11-24 10:43:36.818 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-24 10:43:36.809 +0300,12458,1821,232,false,,3,NETWORK
2085,2025-11-24 10:43:36.818 +0300,2025-11-24 10:43:36.818 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-24 10:43:36.811 +0300,12458,1821,72,false,,3,NETWORK
2062,2025-11-24 09:39:06.652 +0300,2025-11-24 09:39:06.652 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-24 09:39:06.626 +0300,2177,2065,507,false,,3,NETWORK
1483,2025-11-22 02:51:59.889 +0300,2025-11-22 02:51:59.889 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 02:51:59.870 +0300,9862,1833,7438,false,,3,NETWORK
2067,2025-11-24 09:55:18.934 +0300,2025-11-24 09:55:18.934 +0300,2,3.000000,0.0200,30.000000,CLAIMED,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-24 09:55:18.918 +0300,22793,2069,323,false,,3,NETWORK
2990,2025-12-03 19:35:33.958 +0300,2025-12-03 19:35:33.958 +0300,0,22.500000,0.0000,22.500000,PENDING,,,,no_referral_full_rp,150.000000,0.1500,2025-12-03 19:35:33.956 +0300,26876,1790,,false,,5,BONUS_POOL
1490,2025-11-22 02:52:59.862 +0300,2025-11-22 02:52:59.862 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-22 02:52:59.847 +0300,9862,1835,740,false,,3,NETWORK
1491,2025-11-22 02:52:59.862 +0300,2025-11-22 02:52:59.862 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-22 02:52:59.851 +0300,9862,1835,555,false,,3,NETWORK
1492,2025-11-22 02:52:59.862 +0300,2025-11-22 02:52:59.862 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-22 02:52:59.856 +0300,9862,1835,72,false,,3,NETWORK
1493,2025-11-22 02:52:59.862 +0300,2025-11-22 02:52:59.862 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-22 02:52:59.857 +0300,9862,1835,13,false,,3,NETWORK
1500,2025-11-22 02:58:11.962 +0300,2025-11-22 02:58:11.962 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 02:58:11.948 +0300,26851,1839,8385,false,,3,NETWORK
1501,2025-11-22 02:58:11.962 +0300,2025-11-22 02:58:11.962 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-22 02:58:11.953 +0300,26851,1839,231,false,,3,NETWORK
1502,2025-11-22 02:58:11.962 +0300,2025-11-22 02:58:11.962 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-22 02:58:11.954 +0300,26851,1839,232,false,,3,NETWORK
1503,2025-11-22 02:58:11.962 +0300,2025-11-22 02:58:11.962 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-22 02:58:11.956 +0300,26851,1839,72,false,,3,NETWORK
1504,2025-11-22 02:58:11.962 +0300,2025-11-22 02:58:11.962 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-22 02:58:11.957 +0300,26851,1839,13,false,,3,NETWORK
1510,2025-11-22 03:03:11.977 +0300,2025-11-22 03:03:11.977 +0300,2,20.000000,0.0200,200.000000,PENDING,,,,jggl_limitless_l2_qualified,1000.000000,0.2000,2025-11-22 03:03:11.960 +0300,26742,1841,3124,false,,3,NETWORK
1512,2025-11-22 03:03:11.977 +0300,2025-11-22 03:03:11.977 +0300,5,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l5_qualified,1000.000000,0.2000,2025-11-22 03:03:11.967 +0300,26742,1841,994,false,,3,NETWORK
1513,2025-11-22 03:03:11.977 +0300,2025-11-22 03:03:11.977 +0300,6,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l6_qualified,1000.000000,0.2000,2025-11-22 03:03:11.969 +0300,26742,1841,232,false,,3,NETWORK
1514,2025-11-22 03:03:11.977 +0300,2025-11-22 03:03:11.977 +0300,7,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l7_qualified,1000.000000,0.2000,2025-11-22 03:03:11.971 +0300,26742,1841,72,false,,3,NETWORK
1515,2025-11-22 03:03:11.978 +0300,2025-11-22 03:03:11.978 +0300,8,10.000000,0.0100,200.000000,PENDING,,,,jggl_limitless_l8_qualified,1000.000000,0.2000,2025-11-22 03:03:11.972 +0300,26742,1841,13,false,,3,NETWORK
1517,2025-11-22 03:15:41.985 +0300,2025-11-22 03:15:41.985 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-22 03:15:41.978 +0300,4313,1842,72,false,,3,NETWORK
1518,2025-11-22 03:15:41.985 +0300,2025-11-22 03:15:41.985 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-22 03:15:41.980 +0300,4313,1842,13,false,,3,NETWORK
2991,2025-12-03 19:35:33.967 +0300,2025-12-03 19:35:33.967 +0300,0,22.500000,0.0000,22.500000,PENDING,,,,no_referral_full_rp,150.000000,0.1500,2025-12-03 19:35:33.966 +0300,26897,1838,,false,,5,BONUS_POOL
1522,2025-11-22 03:20:42.006 +0300,2025-11-22 03:20:42.006 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-22 03:20:41.997 +0300,24000,1843,71,false,,3,NETWORK
1523,2025-11-22 03:20:42.006 +0300,2025-11-22 03:20:42.006 +0300,7,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l7_qualified,150.000000,0.2000,2025-11-22 03:20:41.999 +0300,24000,1843,72,false,,3,NETWORK
1524,2025-11-22 03:20:42.006 +0300,2025-11-22 03:20:42.006 +0300,8,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l8_qualified,150.000000,0.2000,2025-11-22 03:20:42.000 +0300,24000,1843,13,false,,3,NETWORK
2992,2025-12-03 19:35:33.979 +0300,2025-12-03 19:35:33.979 +0300,0,22.500000,0.0000,22.500000,PENDING,,,,no_referral_full_rp,150.000000,0.1500,2025-12-03 19:35:33.977 +0300,9472,1855,,false,,5,BONUS_POOL
1527,2025-11-22 04:28:42.134 +0300,2025-11-22 04:28:42.134 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-22 04:28:42.125 +0300,2251,1844,71,false,,3,NETWORK
1528,2025-11-22 04:28:42.134 +0300,2025-11-22 04:28:42.134 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-22 04:28:42.127 +0300,2251,1844,72,false,,3,NETWORK
1529,2025-11-22 04:28:42.134 +0300,2025-11-22 04:28:42.134 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-22 04:28:42.128 +0300,2251,1844,13,false,,3,NETWORK
1530,2025-11-22 05:01:42.188 +0300,2025-11-22 05:01:42.188 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 05:01:42.176 +0300,554,1845,555,false,,3,NETWORK
1531,2025-11-22 05:01:42.188 +0300,2025-11-22 05:01:42.188 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-22 05:01:42.182 +0300,554,1845,72,false,,3,NETWORK
1532,2025-11-22 05:01:42.188 +0300,2025-11-22 05:01:42.188 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-22 05:01:42.183 +0300,554,1845,13,false,,3,NETWORK
1519,2025-11-22 03:20:42.006 +0300,2025-11-22 03:20:42.006 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 03:20:41.986 +0300,24000,1843,9777,false,,3,NETWORK
1534,2025-11-22 05:08:42.199 +0300,2025-11-22 05:08:42.199 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-22 05:08:42.188 +0300,2002,1846,555,false,,3,NETWORK
1535,2025-11-22 05:08:42.199 +0300,2025-11-22 05:08:42.199 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-22 05:08:42.193 +0300,2002,1846,72,false,,3,NETWORK
1536,2025-11-22 05:08:42.199 +0300,2025-11-22 05:08:42.200 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-22 05:08:42.195 +0300,2002,1846,13,false,,3,NETWORK
1537,2025-11-22 06:39:00.316 +0300,2025-11-22 06:39:00.316 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-22 06:39:00.305 +0300,7351,1847,218,false,,3,NETWORK
1538,2025-11-22 06:39:00.316 +0300,2025-11-22 06:39:00.316 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-22 06:39:00.310 +0300,7351,1847,72,false,,3,NETWORK
1539,2025-11-22 06:39:00.316 +0300,2025-11-22 06:39:00.316 +0300,6,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l6_qualified,150.000000,0.2000,2025-11-22 06:39:00.311 +0300,7351,1847,13,false,,3,NETWORK
1540,2025-11-22 06:50:30.355 +0300,2025-11-22 06:50:30.355 +0300,1,15.000000,0.1000,30.000000,PENDING,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 06:50:30.347 +0300,781,1848,232,false,,3,NETWORK
1541,2025-11-22 06:50:30.355 +0300,2025-11-22 06:50:30.355 +0300,2,3.000000,0.0200,30.000000,PENDING,,,,jggl_limitless_l2_qualified,150.000000,0.2000,2025-11-22 06:50:30.349 +0300,781,1848,72,false,,3,NETWORK
1542,2025-11-22 06:50:30.355 +0300,2025-11-22 06:50:30.355 +0300,3,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l3_qualified,150.000000,0.2000,2025-11-22 06:50:30.350 +0300,781,1848,13,false,,3,NETWORK
1511,2025-11-22 03:03:11.977 +0300,2025-11-22 03:03:11.977 +0300,3,10.000000,0.0100,200.000000,CLAIMED,,,,jggl_limitless_l3_qualified,1000.000000,0.2000,2025-11-22 03:03:11.962 +0300,26742,1841,2749,false,,3,NETWORK
1545,2025-11-22 07:16:42.426 +0300,2025-11-22 07:16:42.426 +0300,4,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l4_qualified,150.000000,0.2000,2025-11-22 07:16:42.417 +0300,5407,1849,71,false,,3,NETWORK
1546,2025-11-22 07:16:42.426 +0300,2025-11-22 07:16:42.426 +0300,5,1.500000,0.0100,30.000000,PENDING,,,,jggl_limitless_l5_qualified,150.000000,0.2000,2025-11-22 07:16:42.418 +0300,5407,1849,72,false,,3,NETWORK
1533,2025-11-22 05:08:42.199 +0300,2025-11-22 05:08:42.199 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 05:08:42.186 +0300,2002,1846,554,false,,3,NETWORK
1489,2025-11-22 02:52:59.862 +0300,2025-11-22 02:52:59.862 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 02:52:59.845 +0300,9862,1835,7438,false,,3,NETWORK
1525,2025-11-22 04:28:42.133 +0300,2025-11-22 04:28:42.133 +0300,1,15.000000,0.1000,30.000000,CLAIMED,,,,jggl_limitless_l1_qualified,150.000000,0.2000,2025-11-22 04:28:42.117 +0300,2251,1844,323,false,,3,NETWORK
